,prod,WorldExport,EUExport,EUTopExporter,EUWorldMarketShare,hhi,euhhi,POPIS,description
2118,392049,3823553896.0,1394715140.0,DEU,0.3647693161744306,0.1436423208272059,0.38064396493096436,"Ost.desky, filmy z polymerů vinylchloridu","Plastics: polymers of vinyl chloride, containing by weight, less than 6% of plasticisers: plates, sheets, film, foil and strip (not self-adhesive), non-cellular and not reinforced, laminated, supported or similarly combined with other materials"
2119,392051,2233289772.0,552158627.0,DEU,0.2472400285546107,0.08599984028079709,0.13652506984745633,"Desky ap z polymethylmetakrylátu,nevyz,nekomb","Plastics: of acrylic polymers, polymethyl methacrylate, plates, sheets, film, foil and strip (not self-adhesive), non-cellular and not reinforced, laminated, supported or similarly combined with other materials"
2120,392059,453062304.0,130196800.0,DEU,0.2873706305965371,0.09664105164618189,0.3661716128239335,"Desky ap z polymerů akrylových ost,nevyz,neko","Plastics: of acrylic polymers (excluding polymethyl methacrylate), plates, sheets, film, foil and strip (not self-adhesive), non-cellular and not reinforced, laminated, supported or similarly combined with other materials"
2121,392061,1408690173.0,526497451.0,DEU,0.3737496442377752,0.06649804895518736,0.1388149667775475,"Desky ap z polykarbonátů,nevyztužené,nekombin","Plastics: plates, sheets, film, foil and strip (not self-adhesive), of polycarbonates, non-cellular and not reinforced, laminated, supported or similarly combined with other materials"
2122,392062,8781348152.0,2073869096.0,DEU,0.23616750641274425,0.07339057597094802,0.14833217758693856,"Desky ap z polyethylentereftalátu,nevyz,nekom","Plastics: plates, sheets, film, foil and strip (not self-adhesive), of poly(ethylene terephthalate), non-cellular and not reinforced, laminated, supported or similarly combined with other materials"
2123,392063,334146717.0,132811407.0,ESP,0.3974643479738273,0.15672815251585706,0.30098958061612985,"Desky ap z polyesterů nenasycených,nevyz,neko","Plastics: plates, sheets, film, foil and strip (not self-adhesive), of unsaturated polyesters, non-cellular and not reinforced, laminated, supported or similarly combined with other materials"
2124,392069,1311303569.0,355734632.0,DEU,0.27128320276843537,0.11160464352133187,0.1898843469834894,"Desky ap z polyesterů ost,nevyztuž,nekombin.","Plastics: plates, sheets, film, foil and strip (not self-adhesive), of polyesters n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials"
2125,392071,240608588.0,19142166.0,NLD,0.07955728496274622,0.1935396630176217,0.16304379651757392,"Desky ap z celulózy regenerované,nevyz,nekomb","Plastics: plates, sheets, film, foil and strip (not self-adhesive), of regenerated cellulose: non-cellular and not reinforced, laminated, supported or similarly combined with other materials"
2126,392073,1036318320.0,60187943.0,ITA,0.05807862491517085,0.4534062524480658,0.3160059628387078,"Desky ap z celulózy acetátové,nevyztuž,nekomb","Plastics: plates, sheets, film, foil and strip (not self-adhesive), of cellulose acetate, non-cellular and not reinforced, laminated, supported or similarly combined with other materials"
2127,392079,306444010.0,246973830.0,AUT,0.8059345979710943,0.2782451581303963,0.4178545900844743,"Desky ap z derivátů celulózy ost,nevyz,nekomb","Plastics: plates, sheets, film, foil and strip (not self-adhesive), of cellulose derivatives n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials"
2128,392091,1610449227.0,846986604.0,BEL,0.5259318889411967,0.12826450608953985,0.32022524784169654,"Desky ap z polyvinylbutyralu,nevyztuž,nekomb.","Plastics: plates, sheets, film, foil and strip (not self-adhesive), of poly(vinyl butyral), non-cellular and not reinforced, laminated, supported or similarly combined with other materials"
2129,392092,914746906.0,341521423.0,DEU,0.37335072768204586,0.08643891526543038,0.15509032199982634,"Desky ap z polyamidů,nevyztužené,nekombinov.","Plastics: plates, sheets, film, foil and strip (not self-adhesive), of polyamides, non-cellular and not reinforced, laminated, supported or similarly combined with other materials"
2130,392093,34589929.0,6752002.0,ITA,0.19520138361660125,0.1749257911703402,0.22200577619008777,"Desky ap z pryskyřic aminových,nevyzt,nekomb.","Plastics: plates, sheets, film, foil and strip (not self-adhesive), of amino-resins, non-cellular and not reinforced, laminated, supported or similarly combined with other materials"
2131,392094,128297942.0,13248065.0,DEU,0.10326015206073999,0.443315776867121,0.12033838138125341,"Desky ap z pryskyřic fenolických,nevyz,nekomb","Plastics: plates, sheets, film, foil and strip (not self-adhesive), of phenolic resins, non-cellular and not reinforced, laminated, supported or similarly combined with other materials"
2132,392099,7113241023.0,1336657025.0,DEU,0.1879111112189288,0.14819236031933825,0.17822208752605212,"Desky ap z plastů ost,nevyztužené,nekombinov.","Plastics: plates, sheets, film, foil and strip (not self-adhesive), of plastics n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials"
2133,392111,1579004266.0,984959989.0,DEU,0.6237855148391347,0.06547629560023499,0.12765162033638455,"Desky,listy ap z polymerů styrenu,pórovité","Plastics: plates, sheets, film, foil and strip, of polymers of styrene, cellular"
2134,392112,2371011900.0,614409792.0,DEU,0.25913399759824063,0.15127341342676837,0.19367509742419659,"Desky ap z polymerů vinylchloridu,pórovité","Plastics: plates, sheets, film, foil and strip, of polymers of vinyl chloride, cellular"
2135,392113,4962202746.0,2603902525.0,DEU,0.5247473064455074,0.07402139689510906,0.11098296001023955,"Desky,listy,fólie ap z polyurethanů,pórovité","Plastics: plates, sheets, film, foil and strip, of polyurethanes, cellular"
2136,392114,207647328.0,128163151.0,DEU,0.6172155078248828,0.1315441755932562,0.21189737805992545,"Desky ap z celulózy regenerované,pórovité","Plastics: plates, sheets, film, foil and strip, of regenerated cellulose, cellular"
2137,392119,5504177739.0,2218773032.0,DEU,0.40310708287612584,0.07163887556737852,0.11868494767437407,"Desky,listy,fólie ap z plastů ost,pórovité","Plastics: plates, sheets, film, foil and strip, of plastics n.e.c. in heading no. 3921, cellular"
2138,392190,16702791561.0,8028368309.0,DEU,0.4806602704511832,0.06273358629783153,0.14371350147840709,"Desky,listy,fólie,filmy,pruhy,pásky z plastů","Plastics: plates, sheets, film, foil and strip, other than cellular"
2139,392210,2101960026.0,982181494.0,ESP,0.46726934948857113,0.11806234867611126,0.1028236488144619,"Vany koupací,sprchy,umývadla z plastů","Plastics: baths, shower-baths, sinks and wash-basins"
2140,392220,996607517.0,378138070.0,DEU,0.37942526375706637,0.18255166294547645,0.12967767798979207,"Sedátka,kryty záchodové z plastů",Plastics: lavatory seats and covers
2141,392290,2125109124.0,1298474740.0,DEU,0.6110155593120498,0.15108342229747812,0.281453779561255,"Mísy záchodové ap výr.zdravot,hygien.z plastů","Plastics: bidets, lavatory pans, flushing cisterns and similar sanitary ware n.e.c. in heading no. 3922"
2142,392310,13139145726.0,5772577889.0,DEU,0.4393419488130883,0.06973167089325893,0.11693521263056277,"Krabice,bedny,přihrádky ap výrobky z plastů","Plastics: boxes, cases, crates and similar articles for the conveyance or packing of goods"
2143,392321,12679480428.0,3499093771.0,DEU,0.2759650752938565,0.08559821407120995,0.13263675017006213,"Pytle,sáčky,kornouty z polymerů ethylenu","Ethylene polymers: sacks and bags (including cones), for the conveyance or packing of goods"
2144,392329,5923059865.0,2018199493.0,ITA,0.34073596063510325,0.1057308791082059,0.0965749736087652,"Pytle,sáčky,kornouty z plastů,ne pol.ethylenu","Plastics: sacks and bags (including cones), for the conveyance or packing of goods, of plastics other than ethylene polymers"
2145,392330,10350417122.0,4508743050.0,DEU,0.43560979203597355,0.06121317843047134,0.08623403141305151,"Demižony,lahve,flakony ap výrobky z plastů","Plastics: carboys, bottles, flasks and similar articles, for the conveyance or packing of goods"
2146,392340,841614649.0,350721333.0,DEU,0.4167243683516255,0.06797248348893314,0.11920673407247419,"Cívky,dutiny,potáče ap výrobky z plastů","Plastics: spools, cops, bobbins and similar supports, for the conveyance or packing of goods"
2147,392350,10419238094.0,4862174275.0,DEU,0.46665353369743234,0.07278011989739863,0.13015757939332182,"Zátky,víčka,uzávěry lahví aj uzávěry z plastů","Plastics: stoppers, lids, caps and other closures, for the conveyance or packing of goods"
2148,392390,10527691888.0,3390972565.0,DEU,0.3221002857107932,0.07108234501411709,0.10440334902150185,"Výrob.pro přepravu,balení zboží ost.z plastů",Plastics: articles for the conveyance or packing of goods n.e.c. in heading no. 3923
2149,392410,14079014645.0,2418727299.0,DEU,0.17179663207886378,0.36623995559270617,0.09533695030398935,"Nádobí stolní,kuch.aj výr.pro domácn.z plastů",Plastics: tableware and kitchenware
2150,392490,11088532867.0,2144458295.0,DEU,0.1933942317456631,0.34026057784016867,0.11297241268704311,"Potřeby hygienické,toaletní ost.z plastů",Plastics: household articles and hygienic or toilet articles
2151,392510,1304633798.0,789184319.0,DEU,0.6049086879473898,0.06637185717777497,0.14169211456641834,"Nádrže,zásobníky,kádě ap z plastů,nad 300 l","Plastics: builders' ware, reservoirs, tanks, vats and similar containers of a capacity exceeding 300 litres"
2152,392520,3846649950.0,2282468332.0,POL,0.5933652299190885,0.07776751083623575,0.1556955030312883,"Dveře,okna a rámy,zárubně,prahy z plastů","Plastics: builders' ware, doors, windows and their frames and thresholds for doors"
2153,392530,1958149288.0,585932544.0,BEL,0.2992277185354215,0.10593473024466349,0.13098367824276488,"Okenice,rolety ap výr,části,přísluš.z plastů","Plastics: builders' ware, shutters, blinds (including venetian blinds) and similar articles and parts thereof"
2154,392590,7563497159.0,3400699778.0,DEU,0.4496200245085595,0.09827747198483044,0.13641093416967287,"Výrobky stavební ostatní z plastů,jn","Plastics: builders' ware, n.e.c. or included in heading no. 3925"
2155,392610,2549406268.0,556326617.0,DEU,0.21821810983325002,0.36440012889306783,0.12066402665880133,"Potřeby kancelářské,školní z plastů ap mater.",Plastics: office or school supplies
2156,392620,3965945413.0,594024610.0,ITA,0.14978133790062834,0.4089153173284301,0.11230991593747855,"Výr.oděvní,přísluš(vč rukavic)z plastů ap mat","Plastics: articles of apparel and clothing accessories (including gloves, mittens and mitts)"
2157,392630,4943082779.0,2815882525.0,DEU,0.5696612116153275,0.07711489685383954,0.14371423782924153,"Ozdoby aj k nábytku,karoseriím z plastů ap ma","Plastics: fittings for furniture, coachwork or the like"
2158,392640,4023958813.0,372502372.0,NLD,0.09257111946488504,0.6624905386572484,0.13621265210050432,Sošky aj výrobky ozdobné z plastů ap materiál,Plastics: statuettes and other ornamental articles
2159,392690,78198102418.0,30222098524.0,DEU,0.3864812263915414,0.10985109088847375,0.1477666718442326,Výrobky z plastů ap materiálů ostatní,Plastics: other articles n.e.c. in chapter 39
2160,400110,1678136891.0,66982453.0,NLD,0.039914772959961105,0.31681567811941536,0.2080277280291748,"Latex přírodního kaučuku,i předvulkanizovaný","Rubber: natural rubber latex, whether or not pre-vulcanised, in primary forms or in plates, sheets or strip"
2161,400121,1161576336.0,44972838.0,BEL,0.038717074897434894,0.37613235518713795,0.37446135684335985,Kaučuk uzený,"Rubber: natural (excluding latex), in smoked sheets"
2162,400122,9208284352.0,380666793.0,BEL,0.041339600130541235,0.19409987064248974,0.17505816627656356,Kaučuk přírodní technicky specifikovaný(TSPK),"Rubber: technically specified natural rubber (TSNR), in primary forms or in plates, sheets or strip (excluding latex and smoked sheets)"
2163,400129,1171763903.0,36586147.0,FRA,0.031223138813485023,0.1407492032024736,0.13259610570036323,"Kaučuk přírodní ostatní,ne technicky specifik","Rubber: natural (excluding latex, technically specified natural rubber and smoked sheets), in primary forms or in plates, sheets or strip"
2164,400130,16460713.0,4445753.0,ESP,0.27008265073329446,0.11245580901220471,0.2661356789846903,"Balata,gutaperča,guajal,čikl ap kaučuky přír.","Balata, gutta-percha, guayule, chicle and similar natural gums: in primary forms or in plates, sheets or strip"
2165,400211,1191310405.0,634442293.0,DEU,0.5325583410815589,0.10946301813431134,0.26606997447099645,Kaučuk butadien-styren(SBR)karbox(XSBR)-latex,"Rubber: synthetic, styrene-butadiene rubber (SBR) and carboxylated styrene-butadiene rubber (XSBR) latex, in primary forms or in plates, sheets or strip"
2166,400219,5892463003.0,2023240829.0,DEU,0.34336080310897454,0.06524503883709526,0.15999113747418856,"Kaučuk butadien-styren(SBR),karbox(XSBR)-ost","Rubber: synthetic, styrene-butadiene rubber (SBR) and carboxylated styrene-butadiene rubber (XSBR), (other than latex), in primary forms or in plates, sheets or strip"
2167,400220,3331662047.0,773820042.0,DEU,0.23226246572541395,0.07769147368723037,0.18108740648522575,Kaučuk butadienový(BR),"Rubber: synthetic, butadiene rubber (BR), in primary forms or in plates, sheets or strip"
2168,400231,610041054.0,79836203.0,BEL,0.1308702135315634,0.15119630153068614,0.334940042523906,Kaučuk izobuten-izoprenový(butylový)(IIR),"Rubber: synthetic, isobutene-isoprene (butyl) rubber (IIR), in primary forms or in plates, sheets or strip"
2169,400239,1880003431.0,317988007.99999994,BEL,0.1691422487622045,0.10590533528252566,0.46888286985885,"Kaučuk izobuten-izoprenový halogen(CIIR,BIIR)","Rubber: synthetic, halo-isobutene-isoprene rubber (CIIR or BIIR), in primary forms or in plates, sheets or strip"
2170,400241,178140042.0,63943449.99999999,DEU,0.3589504598859362,0.3125828555263325,0.8929497692771257,Kaučuk chloroprenový(chlorobutad.)(CR)-latex,"Rubber: synthetic, chloroprene (chlorobutadiene) rubber (CR), latex, in primary forms or in plates, sheets or strip"
2171,400249,751311500.0,151368769.0,DEU,0.20147271670938086,0.3167749869995581,0.5788303610541556,Kaučuk chloroprenový(chlorobutadien.)(CR)-ost,"Rubber: synthetic, chloroprene (chlorobutadiene) rubber (CR), (other than latex), in primary forms or in plates, sheets or strip"
2172,400251,677248746.0,19730338.0,ITA,0.02913307424566276,0.36123299838991224,0.39143016633884486,Kaučuk butadienakrylonitrilový(NBR)-latex,"Rubber: synthetic, acrylonitrile-butadiene rubber (NBR), latex, in primary forms or in plates, sheets or strip"
2173,400259,1218963242.0,408875271.0,FRA,0.33542871262396934,0.11776804830020438,0.2867632474385221,Kaučuk butadienakrylonitrilový(NBR)-ostatní,"Rubber: synthetic, acrylonitrile-butadiene rubber (NBR), (other than latex), in primary forms or in plates, sheets or strip"
2174,400260,743050936.0,58172025.0,LTU,0.07828807176147612,0.18254995737355617,0.14265268546167859,Kaučuk izoprenový(IR),"Rubber: synthetic, isoprene rubber (IR), in primary forms or in plates, sheets or strip"
2175,400270,2396420142.0,635393968.0,NLD,0.2651429759181185,0.13695591860558143,0.25025018533045534,Kaučuk ethylenpropylenový dienový nekonj(EPDM,"Rubber: synthetic, ethylene-propylene-non-conjugated diene rubber (EPDM), in primary forms or in plates, sheets or strip"
2176,400280,5134410375.0,110909106.0,CZE,0.021601137793743258,0.35324899567711554,0.27325355237118576,Směsi kaučuku syntetického a přírodního,"Rubber: mixtures of natural and synthetic rubbers of heading no. 4001 and 4002, in primary forms or in plates, sheets or strip"
2177,400291,239903309.0,70272286.0,DEU,0.2929192027109555,0.12935030789472976,0.3013574374200151,"Faktis(kaučuk olejový),kaučuky ostatní-latex","Rubber: synthetic, n.e.c. in heading 4002, latex, in primary forms or in plates, sheets or strip"
2178,400299,1865962371.0,400588582.0,DEU,0.21468202586814114,0.13309379988672015,0.18999527306682795,"Faktis(kaučuk olejový),kaučuky ost.-ostatní","Rubber: synthetic, n.e.c. in heading 4002, (other than latex), in primary forms or in plates, sheets or strip"
2179,400300,420773997.0,74053456.0,NLD,0.17599342290155826,0.10692503968223814,0.10889944888058635,"Kaučuk regenerovaný v prim.formách,deskách ap","Rubber: reclaimed rubber, in primary forms or in plates, sheets or strip"
2180,400400,394034470.0,144057617.0,ITA,0.3655964844903036,0.06534282493450265,0.10467998605844389,"Odpady,úlomky,odřezky kaučuku(ne pryž),i zrna","Rubber: waste, parings and scrap of rubber (other than hard rubber) and powders and granules obtained therefrom"
2181,400510,4145159884.0,2153311131.0,DEU,0.5194760132924223,0.079509960258216,0.16898093382252558,"Kaučuk s přísadou sazí,oxidu křemičit,nevulk.","Rubber: unvulcanised, compounded with carbon black or silica, in primary forms or in plates, sheets or strip"
2182,400520,223850590.0,93874733.0,DEU,0.41936334856209223,0.16412487672918932,0.5123698392864349,"Roztoky,disperze(ne kaučuk s př.sazí,oxidu k)","Rubber: unvulcanised, compounded, solutions and dispersions other than those of item no. 4005.10"
2183,400591,1297055467.0,871545529.0,DEU,0.6719416024789016,0.08599185140665476,0.16185126676368672,"Desky,listy,pásy ze směsných kaučuků,nevulkan","Rubber: unvulcanised, (compounded other than with carbon black or silica), in plates, sheets and strip"
2184,400599,1139829002.0,743305011.0,DEU,0.6521197562930584,0.11329998170497911,0.21075902614739087,"Kaučuky směsné ostatní,nevulkanizované","Rubber: unvulcanised, (compounded other than with carbon black or silica), in primary forms, (other than plates, sheets, strip, solutions or dispersions)"
2185,400610,71339233.0,51037455.0,ITA,0.7154191719442793,0.10460311670046321,0.18430502542034335,Profily k protektorování z kaučuku nevulkaniz,"Rubber: unvulcanised, camel-back strips for retreading rubber tyres"
2186,400690,432651477.0,256392213.0,DEU,0.5926068131740135,0.0958044420561131,0.19778244031450634,"Formy,výrobky ost.z kaučuku nevulkanizovaného","Rubber: unvulcanised, other than camel back strips for retreading rubber tyres"
2187,400700,540444017.0,21901924.0,DEU,0.04052579603263514,0.3304376953997323,0.11715935224433494,"Vlákna,provázky z kaučuku vulkanizovaného","Rubber: vulcanised, thread and cord"
2188,400811,976285464.0,495497731.0,DEU,0.5075336561602233,0.06365920148433676,0.11797294725535898,"Desky,listy,pásy z pryže pórovité","Rubber: vulcanised (other than hard rubber), in plates, sheets and strip of cellular rubber"
2189,400819,202179713.0,118405432.0,DEU,0.5856444756156123,0.0576670485338458,0.11255702171510533,"Tyče,profily ap z pryže pórovité","Rubber: vulcanised (other than hard rubber), cellular rubber, (other than in plates, sheets or strip)"
2190,400821,2326020331.0,1273037130.0,DEU,0.5473026667194681,0.09196165781321736,0.20584102004304441,"Desky,listy,pásy z pryže nepórovité","Rubber: vulcanised (other than hard rubber), in plates, sheets and strip, of non-cellular rubber"
2191,400829,1015653487.0000001,739371903.0000001,DEU,0.7279765318228066,0.10600310344813878,0.18596655200404172,"Tyče,profily ap z pryže nepórovité","Rubber: vulcanised (other than hard rubber), non-cellular rubber, in forms other than plates, sheets or strip"
2192,400911,1360266969.0,478790523.0,DEU,0.351982760672328,0.0739435400160495,0.17301392128325177,Trubky z vulkanizovaného kaučuku bez přísl.,"Rubber: vulcanised (other than hard rubber), tubing, piping and hoses, not reinforced or otherwise combined with other materials, without fittings"
2193,400912,672151783.0,213894018.0,DEU,0.3182227934371187,0.07004932896398454,0.09930337535930726,Trubky z vulkanizovaného kaučuku s přísluš..,"Rubber: vulcanised (other than hard rubber), tubing, piping and hoses, not reinforced or otherwise combined with other materials, with fittings"
2194,400921,1929718350.0,731991610.0,ITA,0.37932562023882915,0.08959786315902608,0.22059283479621128,Trubky z vulkan. kaučuku kombin. s kovem,"Rubber: vulcanised (other than hard rubber), tubing, piping and hoses, reinforced or otherwise combined only with metal, without fittings"
2195,400922,1335946690.0,628840881.0,DEU,0.4707080647057855,0.08689803412609645,0.1337090755325011,Trubky z vulkan. kaučuku kombin. s kovem,"Rubber: vulcanised (other than hard rubber), tubing, piping and hoses, reinforced or otherwise combined only with metal, with fittings"
2196,400931,2515480037.0,907054595.0,DEU,0.36058906517173844,0.06562947130806165,0.12928371957943982,Trubky z vulkan. kaučuku kombin. s textil.m,"Rubber: vulcanised (other than hard rubber), tubing, piping and hoses, reinforced or otherwise combined only with textile materials, without fittings"
2197,400932,2161735430.0,833257790.0,DEU,0.3854578032243289,0.08597299915228293,0.10866655517131228,Trubky z vulkan. kaučuku kombin. s textil.m,"Rubber: vulcanised (other than hard rubber), tubing, piping and hoses, reinforced or otherwise combined only with textile materials, with fittings"
2198,400941,980972619.0,350459395.0,ITA,0.35725706121874945,0.0727803016577561,0.16192261176419376,Trubky z kaučuku kombin.s j.mat.bez přísl.,"Rubber: vulcanised (other than hard rubber), tubing, piping and hoses, reinforced or otherwise combined with materials other than metal or textiles, without fittings"
2199,400942,1831969594.0,913225713.0,DEU,0.4984939247850857,0.05636909342944783,0.12419700796389573,Trubky z kaučuku kombin.s j.mat.s přísluš.,"Rubber: vulcanised (other than hard rubber), tubing, piping and hoses, reinforced or otherwise combined with materials other than metal or textiles, with fittings"
2200,401011,588962014.0,192522360.0,DEU,0.3268841715146675,0.2631815042582918,0.25744617960602273,Dopravníkové pásy zpevněné pouze kovem,"Rubber: vulcanised, conveyor belts or belting, reinforced only with metal"
2201,401012,1843661941.0,531762851.0,NLD,0.28842752522817305,0.1569916994160513,0.12565462917542466,Dopravníkové pásy zpevněné textil.materiálem,"Rubber: vulcanised, conveyor belts or belting, reinforced only with textile materials"
2202,401019,450817079.0,168612602.0,DEU,0.37401555942382564,0.08696719056029605,0.14780117897500325,Ostatní dopravníkové pásy a hnací řemeny,"Rubber: vulcanised, conveyor belts or belting, (reinforced with other than metal only or textile materials only)"
2203,401031,926539710.0,474129360.0,DEU,0.511720496037887,0.07460002358064717,0.1714446919154181,"Převodové pásy žebrované, 60 - 180 cm","Rubber: vulcanised, endless transmission belts of trapezoidal cross-section (V-belts), V-ribbed, of an outside circumference exceeding 60cm but not exceeding 180 cm"
2204,401032,366074134.0,118249563.0,DEU,0.3230208092222107,0.08813033442800121,0.26578515525206864,"Převodové pásy nežebrované, 60 - 180 cm","Rubber: vulcanised, endless transmission belts of trapezoidal cross-section (V-belts), other than V-ribbed, of an outside circumference exceeding 60cm but not exceeding 180 cm"
2205,401033,222292853.0,104143905.0,DEU,0.46849866558687786,0.08393443880623926,0.20626297008387065,"Převodové pásy žebrované, 180 - 240 cm","Rubber: vulcanised, endless transmission belts of trapezoidal cross-section (V-belts), V-ribbed, of an outside circumference exceeding 180cm but not exceeding 240 cm"
2206,401034,101388922.0,45592827.0,DEU,0.44968253040504763,0.10013455039360522,0.2924128702528662,"Převodové pásy nežebrované, 180 - 240 cm","Rubber: vulcanised, endless transmission belts of trapezoidal cross-section (V-belts), other than V-ribbed, of an outside circumference exceeding 180cm but not exceeding 240 cm"
2207,401035,624631727.0,375484268.0,ITA,0.6011290361496479,0.11363332973061877,0.23740923888112947,"Synchronní pásy, 60 - 150 cm","Rubber: vulcanised, endless synchronous belts, of an outside circumference exceeding 60 cm but not exceeding 150 cm"
2208,401036,80459796.0,42714801.0,DEU,0.5308837844928168,0.10278983599965928,0.23890395203051717,"Synchronní pásy, 150 - 198 cm","Rubber: vulcanised, endless synchronous belts, of an outside circumference exceeding 150 cm but not exceeding 198 cm"
2209,401039,1771701920.0,700685349.0,DEU,0.39548715339203333,0.0794506319488055,0.23661479343269454,Ostatní převodové pásy,"Rubber: vulcanised, conveyor or transmission belts or belting, n.e.c. in heading no. 4010"
2210,401110,50250831882.0,21893934591.0,DEU,0.43569297802694634,0.05803890719352413,0.09340807925592913,Pneumatiky nové pryžové pro vozidla os.motor.,"Rubber: new pneumatic tyres, of a kind used on motor cars (including station wagons and racing cars)"
2211,401120,30696672455.0,7907479442.0,DEU,0.25760054134831795,0.12443703795451189,0.09532620155719683,"Pneumatiky nové pryž.pro autobusy,auta náklad","Rubber: new pneumatic tyres, of a kind used on buses or lorries"
2212,401130,1030121691.0,218111556.0,FRA,0.21173377660678733,0.16127022091505955,0.33491168350035283,Pneumatiky nové pryžové pro letadla,"Rubber: new pneumatic tyres, of a kind used on aircraft"
2213,401140,2228283865.0,630312392.0,DEU,0.282868983570906,0.11670503793119956,0.22628142888909922,Pneumatiky nové pryžové pro motocykly,"Rubber: new pneumatic tyres, of a kind used on motorcycles"
2214,401150,935692680.0,284177172.0,DEU,0.30370780714026746,0.11902096458898792,0.3268154175324586,Pneumatiky nové pryžové pro kola jízdní,"Rubber: new pneumatic tyres, of a kind used on bicycles"
2215,401170,3697983923.0,1506099466.0,ESP,0.40727582849472543,0.13320425508553949,0.12553829585970164,"Nové pneumatiky z kaučuku, typy používané pro zemědělská nebo lesnická vozidla a stroje","Rubber: new pneumatic tyres, of a kind used on agricultural or forestry vehicles and machines"
2216,401180,8899950793.0,1552555722.0,ESP,0.17444542763327614,0.1489911092870734,0.18174023102589784,"Nové pneumatiky z kaučuku, typy používané pro stavební, těžební nebo průmyslová manipulační vozidla a stroje","Rubber: new pneumatic tyres, of a kind used on construction, mining or industrial handling vehicles and machines"
2217,401190,2266840851.0,538850660.0,SVK,0.23770996528595734,0.19628436275684338,0.17706257434185319,"Nové pneumatiky z kaučuku (kromě typů používaných pro zemědělská, lesnická, stavební, těžební nebo průmyslová manipulačn","Rubber: new pneumatic tyres, of a kind used on light commercial vehicles"
2218,401211,62066202.0,47832687.0,SVK,0.7706720478884789,0.09405412644246619,0.14454577387075673,Protektorované pneumatiky pro osob.vozidla,Retreaded tyres: of a kind used on motor cars (including station wagons and racing cars)
2219,401212,482744314.0,414214008.0,DEU,0.8580401591224128,0.24902418906869617,0.33277614126086785,Protektorované pneumatiky pro nákl. vozidla,Retreaded tyres: of a kind used on motor buses or lorries
2220,401213,227291234.0,78979265.0,BEL,0.3474804708042546,0.13819255624667742,0.2900683050078872,Protektorované pneumatiky pro letadla,Retreaded tyres: of a kind used on aircraft
2221,401219,64516057.0,38882041.0,DEU,0.6026723083836323,0.0939196684149162,0.17007041556731273,Ostatní protektorované pneumatiky,"Retreaded tyres: other than of a kind used on motor cars (including station wagons and racing cars), buses and lorries and aircraft"
2222,401220,531975637.0,188941725.0,NLD,0.3551698834659227,0.08981417206403486,0.15592585296210132,Pneumatiky pryžové použité,Rubber: used pneumatic tyres
2223,401290,1709637769.0,442266632.0,DEU,0.25869025592403133,0.10047327945529397,0.1579212487707353,"Obruče plné,pláště nízkotlaké ap pryžové",Rubber: tyres n.e.c. in heading no. 4012
2224,401310,302319601.0,25946991.0,POL,0.08582636029610266,0.2794391976721616,0.1454169817143223,"Duše pryž.pro vozidla mot,autobusy,auta nákl","Rubber: inner tubes, of a kind used on motorcars (including station wagons and racing cars), buses and lorries"
2225,401320,272894191.0,42913627.0,DEU,0.15725372109514782,0.30125273115072865,0.21995648250900074,Duše pryžové pro kola jízdní,"Rubber: inner tubes, of a kind used on bicycles"
2226,401390,517876695.0,63910546.0,POL,0.12340880873197045,0.30698436821805986,0.16963510713707888,Duše pryžové ostatní,"Rubber: inner tubes, n.e.c. in heading no. 4013"
2227,401410,770468638.0,111553282.0,DEU,0.14478627227394036,0.19109235400155944,0.10416956033468597,Prezervativy z kaučuku vulkanizovaného,"Rubber: vulcanised (other than hard rubber), sheath contraceptives"
2228,401490,704979937.0,383240571.0,FRA,0.5436191172061681,0.11374340922858682,0.2094006893641409,"Výrobky zdrav,farma.z kaučuku vulk,ne tvrdého","Rubber: vulcanised (other than hard rubber), hygienic or pharmaceutical articles (excluding sheath contraceptives), with or without fittings of hard rubber"
2229,401512,4508812718.0,429627374.0,DEU,0.09528614313139452,0.2422152642169323,0.16598553180799536,"Prstové rukavice, palčáky a rukavice bez prstů, z vulkanizovaného kaučuku, používané pro lékařské, chirurgické, zuboléka","Rubber: vulcanised (other than hard rubber), gloves, of a kind used for medical, surgical, dental or veterinary purposes"
2230,401519,3429873910.0,461362047.0,BEL,0.13451283023987315,0.18247020764121769,0.187326257671176,"Prstové rukavice, palčáky a rukavice bez prstů, z vulkanizovaného kaučuku (kromě těch používaných pro lékařské, chirurgi","Rubber: vulcanised (other than hard rubber), gloves, mittens and mitts other than surgical gloves"
2231,401590,290442588.0,63756778.0,FRA,0.21951594096111002,0.10745608260247932,0.09578638169587671,"Výrobky oděvní ost.z kaučuku vulk,ne tvrdého","Rubber: vulcanised (other than hard rubber), articles of apparel and clothing accessories (other than gloves, mittens and mitts)"
2232,401610,1030141403.0,265754879.0,DEU,0.2579790291178113,0.11294380016055211,0.13906515361231955,Výrobky ostatní z pryže pórovité,"Rubber: vulcanised (other than hard rubber), moulded rubber mats and mats of non-rectangular shape made by cutting from the piece, of cellular rubber"
